id,delivery_person_age,delivery_person_ratings,order_date,order_time,pickup_time,weather_conditions,road_traffic_density,order_type,vehicle_type,multiple_deliveries,festival,city,time_taken_mins,order_year,order_day,order_month,pickup_day_period
8871,22,4.3,2022-03-07,22:25,22:35,Windy,Low,Buffet,motorcycle,0,No,Metropolitian,27,2022,Monday,March,Night
8872,38,3.9,2022-03-04,20:15,20:30,Sandstorms,Jam,Drinks,scooter,1,No,Metropolitian,43,2022,Friday,March,Night
8873,25,4.9,2022-03-14,21:55,22:10,Cloudy,Jam,Drinks,motorcycle,1,No,Urban,43,2022,Monday,March,Night
8874,35,4.8,2022-03-18,20:40,20:55,Sandstorms,Jam,Drinks,motorcycle,1,No,Metropolitian,46,2022,Friday,March,Night
8875,28,4.9,2022-03-14,22:35,22:50,Fog,Low,Snack,scooter,1,No,Urban,25,2022,Monday,March,Night
8876,29,4.8,2022-03-28,21:50,21:55,Fog,Jam,Drinks,motorcycle,0,No,Metropolitian,25,2022,Monday,March,Night
8877,27,4.7,2022-03-15,21:50,22:05,Windy,Jam,Drinks,motorcycle,1,No,Urban,14,2022,Tuesday,March,Night
8878,21,4.2,2022-03-20,17:40,17:50,Cloudy,Medium,Meal,scooter,1,No,Metropolitian,38,2022,Sunday,March,Evening
8879,37,5.0,2022-03-02,23:20,23:25,Stormy,Low,Meal,motorcycle,0,No,Metropolitian,20,2022,Wednesday,March,Night
8880,27,4.8,2022-03-02,20:50,20:55,Sunny,Jam,Meal,motorcycle,1,No,Metropolitian,20,2022,Wednesday,March,Night
8881,32,4.6,2022-03-15,22:30,22:45,Stormy,Low,Snack,motorcycle,0,No,Metropolitian,22,2022,Tuesday,March,Night
8882,24,4.7,2022-03-12,23:55,00:05,Stormy,Low,Meal,motorcycle,0,No,Metropolitian,16,2022,Saturday,March,Midnight
8883,38,4.7,2022-03-26,23:25,23:40,Fog,Low,Snack,motorcycle,1,No,Urban,17,2022,Saturday,March,Night
8884,23,4.5,2022-03-15,20:20,20:30,Cloudy,Jam,Buffet,motorcycle,0,No,Metropolitian,23,2022,Tuesday,March,Night
8885,36,4.0,2022-03-14,17:50,18:05,Windy,Medium,Snack,motorcycle,1,No,Metropolitian,34,2022,Monday,March,Evening
8886,21,4.6,2022-03-11,17:30,17:45,Sandstorms,Medium,Buffet,motorcycle,1,No,Metropolitian,28,2022,Friday,March,Evening
8887,35,4.7,2022-03-06,20:35,20:40,Fog,Jam,Snack,motorcycle,1,No,Metropolitian,46,2022,Sunday,March,Night
8888,27,4.8,2022-03-06,19:25,19:40,Cloudy,Jam,Buffet,scooter,1,No,Metropolitian,39,2022,Sunday,March,Evening
8889,28,4.1,2022-02-17,11:15,11:30,Sunny,High,Drinks,motorcycle,2,No,Metropolitian,46,2022,Thursday,February,Morning
8890,25,4.5,2022-03-03,17:45,17:55,Fog,Medium,Meal,motorcycle,1,No,Metropolitian,15,2022,Thursday,March,Evening
8891,21,5.0,2022-02-11,09:45,09:50,Sandstorms,Low,Snack,motorcycle,1,No,Urban,19,2022,Friday,February,Morning
8892,29,4.1,2022-03-16,19:30,19:35,Cloudy,Jam,Buffet,scooter,1,No,Metropolitian,40,2022,Wednesday,March,Evening
8893,20,4.5,2022-02-13,21:55,22:05,Sandstorms,Jam,Snack,motorcycle,1,No,Urban,29,2022,Sunday,February,Night
8894,26,4.8,2022-03-16,18:50,18:55,Stormy,Medium,Buffet,motorcycle,1,No,Urban,23,2022,Wednesday,March,Evening
8895,39,4.7,2022-02-14,19:30,19:35,Stormy,Jam,Meal,scooter,0,No,Metropolitian,30,2022,Monday,February,Evening
8896,37,4.1,2022-03-27,19:30,19:35,Stormy,Jam,Meal,motorcycle,1,No,Urban,35,2022,Sunday,March,Evening
8897,27,4.5,2022-04-05,09:35,09:50,Windy,Low,Snack,electric_scooter,0,No,Urban,10,2022,Tuesday,April,Morning
8898,23,4.8,2022-04-02,20:35,20:50,Windy,Jam,Meal,motorcycle,1,No,Metropolitian,36,2022,Saturday,April,Night
8899,38,4.8,2022-02-17,15:10,15:20,Sandstorms,Medium,Meal,motorcycle,1,No,Metropolitian,28,2022,Thursday,February,Afternoon
8900,35,4.6,2022-03-18,17:50,17:55,Fog,Medium,Meal,motorcycle,2,No,Metropolitian,40,2022,Friday,March,Evening
8901,36,4.2,2022-03-12,20:55,21:05,Sunny,Jam,Drinks,motorcycle,0,No,Metropolitian,37,2022,Saturday,March,Night
8902,28,4.8,2022-03-27,17:35,17:50,Fog,Medium,Buffet,motorcycle,1,No,Metropolitian,36,2022,Sunday,March,Evening
8903,23,4.7,2022-02-12,21:30,21:35,Stormy,Jam,Meal,motorcycle,1,No,Metropolitian,27,2022,Saturday,February,Night
8904,32,4.6,2022-03-21,14:55,15:10,Cloudy,High,Buffet,motorcycle,1,No,Metropolitian,26,2022,Monday,March,Afternoon
8905,20,4.8,2022-03-18,22:45,22:50,Sandstorms,Low,Snack,scooter,0,No,Metropolitian,12,2022,Friday,March,Night
8906,30,4.6,2022-03-24,19:40,19:45,Sunny,Jam,Meal,electric_scooter,1,No,Metropolitian,15,2022,Thursday,March,Evening
8907,37,4.5,2022-03-19,09:30,09:40,Fog,Low,Meal,motorcycle,1,No,Metropolitian,16,2022,Saturday,March,Morning
8908,27,4.1,2022-03-18,20:30,20:35,Cloudy,Jam,Buffet,scooter,1,No,Metropolitian,41,2022,Friday,March,Night
8909,37,5.0,2022-03-11,20:35,20:45,Sandstorms,Jam,Snack,motorcycle,1,No,Metropolitian,32,2022,Friday,March,Night
8910,26,4.8,2022-03-31,17:55,18:05,Cloudy,Medium,Meal,motorcycle,1,No,Urban,26,2022,Thursday,March,Evening
8911,28,4.8,2022-04-03,10:40,10:45,Stormy,Low,Drinks,electric_scooter,0,No,Metropolitian,15,2022,Sunday,April,Morning
8912,39,4.3,2022-03-26,09:45,09:50,Stormy,Low,Snack,motorcycle,1,No,Metropolitian,21,2022,Saturday,March,Morning
8913,26,5.0,2022-03-15,11:20,11:30,Sandstorms,High,Drinks,motorcycle,1,No,Metropolitian,26,2022,Tuesday,March,Morning
8914,21,4.5,2022-03-19,18:10,18:25,Stormy,Medium,Drinks,electric_scooter,0,No,Metropolitian,21,2022,Saturday,March,Evening
8915,32,4.9,2022-03-20,23:55,00:10,Sunny,Low,Snack,scooter,1,No,Metropolitian,19,2022,Sunday,March,Midnight
8916,39,4.5,2022-03-07,08:10,08:25,Sunny,Low,Snack,motorcycle,1,No,Metropolitian,26,2022,Monday,March,Morning
8917,20,5.0,2022-02-12,22:30,22:35,Sandstorms,Low,Snack,scooter,0,No,Metropolitian,15,2022,Saturday,February,Night
8918,25,4.6,2022-03-24,19:25,19:35,Sunny,Jam,Meal,scooter,0,No,Metropolitian,16,2022,Thursday,March,Evening
8919,25,4.6,2022-03-02,21:40,21:50,Sunny,Jam,Buffet,electric_scooter,0,No,Metropolitian,20,2022,Wednesday,March,Night
8920,27,4.8,2022-03-19,09:45,09:50,Windy,Low,Snack,motorcycle,0,No,Metropolitian,12,2022,Saturday,March,Morning
8921,21,4.5,2022-03-10,23:25,23:30,Fog,Low,Buffet,scooter,1,No,Metropolitian,23,2022,Thursday,March,Night
8922,36,4.7,2022-03-16,17:15,17:25,Sandstorms,Medium,Snack,electric_scooter,1,No,Metropolitian,21,2022,Wednesday,March,Evening
8923,33,5.0,2022-03-17,10:55,11:10,Fog,Low,Drinks,scooter,1,No,Metropolitian,17,2022,Thursday,March,Morning
8924,23,4.7,2022-03-21,11:45,11:50,Cloudy,High,Drinks,scooter,1,No,Metropolitian,26,2022,Monday,March,Morning
8925,38,5.0,2022-03-15,14:45,14:50,Sandstorms,High,Drinks,motorcycle,3,No,Urban,48,2022,Tuesday,March,Afternoon
8926,35,4.6,2022-03-19,13:50,13:55,Fog,High,Meal,motorcycle,1,No,Urban,30,2022,Saturday,March,Afternoon
8927,33,4.5,2022-03-03,20:10,20:25,Cloudy,Jam,Drinks,motorcycle,0,No,Metropolitian,26,2022,Thursday,March,Night
8928,23,4.7,2022-03-14,20:25,20:30,Stormy,Jam,Meal,scooter,1,No,Metropolitian,22,2022,Monday,March,Night
8929,22,4.6,2022-02-12,20:45,20:50,Sunny,Jam,Snack,motorcycle,0,No,Metropolitian,34,2022,Saturday,February,Night
8930,27,4.6,2022-02-12,19:20,19:30,Stormy,Jam,Meal,electric_scooter,1,No,Metropolitian,29,2022,Saturday,February,Evening
8931,27,4.7,2022-02-17,10:15,10:25,Cloudy,Low,Meal,electric_scooter,1,No,Urban,16,2022,Thursday,February,Morning
8932,27,2.7,2022-04-06,23:10,23:20,Sunny,Low,Meal,scooter,1,No,Metropolitian,31,2022,Wednesday,April,Night
8933,22,4.7,2022-03-04,23:25,23:35,Cloudy,Low,Drinks,motorcycle,1,No,Metropolitian,23,2022,Friday,March,Night
8934,38,4.8,2022-04-06,21:50,22:05,Sunny,Jam,Meal,motorcycle,1,No,Metropolitian,44,2022,Wednesday,April,Night
8935,39,3.5,2022-04-02,21:25,21:40,Windy,Jam,Snack,scooter,0,No,Metropolitian,38,2022,Saturday,April,Night
8936,32,4.5,2022-03-26,10:40,10:55,Sandstorms,Low,Buffet,scooter,0,No,Urban,24,2022,Saturday,March,Morning
8937,37,4.8,2022-03-21,17:10,17:20,Fog,Medium,Drinks,motorcycle,0,No,Metropolitian,18,2022,Monday,March,Evening
8938,34,4.8,2022-03-09,21:25,21:35,Cloudy,Jam,Snack,motorcycle,1,No,Urban,31,2022,Wednesday,March,Night
8939,28,4.8,2022-03-07,08:25,08:35,Stormy,Low,Drinks,scooter,0,No,Metropolitian,16,2022,Monday,March,Morning
8940,23,5.0,2022-03-02,18:50,18:55,Sunny,Medium,Drinks,scooter,0,No,Urban,13,2022,Wednesday,March,Evening
8941,23,4.7,2022-04-06,21:30,21:45,Stormy,Jam,Drinks,electric_scooter,1,No,Urban,19,2022,Wednesday,April,Night
8942,22,5.0,2022-04-03,21:30,21:35,Windy,Jam,Buffet,motorcycle,0,No,Metropolitian,27,2022,Sunday,April,Night
8943,23,4.7,2022-03-27,17:25,17:30,Cloudy,Medium,Snack,scooter,1,No,Urban,26,2022,Sunday,March,Evening
8944,31,4.0,2022-02-14,20:10,20:25,Windy,Jam,Meal,motorcycle,2,No,Metropolitian,44,2022,Monday,February,Night
8945,28,4.9,2022-03-14,23:15,23:30,Windy,Low,Snack,motorcycle,1,No,Metropolitian,15,2022,Monday,March,Night
8946,26,4.6,2022-03-12,21:10,21:15,Sunny,Jam,Snack,scooter,1,No,Metropolitian,17,2022,Saturday,March,Night
8947,21,4.1,2022-03-21,09:30,09:35,Stormy,Low,Meal,motorcycle,1,No,Metropolitian,16,2022,Monday,March,Morning
8948,25,4.8,2022-03-15,09:30,09:40,Fog,Low,Buffet,motorcycle,1,No,Metropolitian,18,2022,Tuesday,March,Morning
8949,30,4.8,2022-03-23,23:25,23:30,Stormy,Low,Snack,motorcycle,0,No,Metropolitian,20,2022,Wednesday,March,Night
8950,26,5.0,2022-02-18,20:55,21:10,Cloudy,Jam,Meal,scooter,2,No,Metropolitian,42,2022,Friday,February,Night
8951,39,4.5,2022-03-31,19:50,19:55,Sunny,Jam,Meal,scooter,1,No,Metropolitian,15,2022,Thursday,March,Evening
8952,39,4.1,2022-03-06,20:30,20:40,Fog,Jam,Meal,motorcycle,2,Yes,Metropolitian,47,2022,Sunday,March,Night
8953,25,4.6,2022-03-03,08:10,08:25,Fog,Low,Snack,scooter,1,No,Urban,18,2022,Thursday,March,Morning
8954,38,4.9,2022-03-20,18:10,18:25,Fog,Medium,Buffet,electric_scooter,1,No,Metropolitian,36,2022,Sunday,March,Evening
8955,23,2.9,2022-03-16,23:55,00:10,Sunny,Low,Drinks,scooter,1,No,Metropolitian,41,2022,Wednesday,March,Midnight
8956,32,5.0,2022-03-26,11:50,11:55,Cloudy,High,Drinks,motorcycle,1,No,Urban,27,2022,Saturday,March,Morning
8957,35,5.0,2022-02-14,20:55,21:05,Sunny,Jam,Drinks,electric_scooter,1,No,Metropolitian,28,2022,Monday,February,Night
8958,24,4.6,2022-03-10,21:35,21:45,Sunny,Jam,Buffet,motorcycle,1,No,Metropolitian,21,2022,Thursday,March,Night
8959,29,4.7,2022-03-15,20:30,20:45,Windy,Jam,Meal,motorcycle,2,No,Metropolitian,35,2022,Tuesday,March,Night
8960,33,4.7,2022-03-09,23:40,23:45,Stormy,Low,Meal,scooter,1,No,Metropolitian,25,2022,Wednesday,March,Night
8961,31,4.6,2022-03-21,14:20,14:30,Windy,High,Drinks,scooter,1,No,Metropolitian,30,2022,Monday,March,Afternoon
8962,22,4.9,2022-03-12,17:15,17:30,Fog,Medium,Buffet,motorcycle,1,No,Metropolitian,32,2022,Saturday,March,Evening
8963,27,4.7,2022-03-26,22:45,22:50,Fog,Low,Buffet,scooter,0,No,Metropolitian,11,2022,Saturday,March,Night
8964,33,5.0,2022-03-17,19:25,19:35,Windy,Jam,Meal,scooter,1,No,Metropolitian,34,2022,Thursday,March,Evening
8965,23,4.7,2022-03-17,22:40,22:50,Sunny,Low,Drinks,electric_scooter,1,No,Urban,15,2022,Thursday,March,Night
8966,31,4.9,2022-03-16,23:45,23:55,Sunny,Low,Buffet,motorcycle,0,No,Metropolitian,30,2022,Wednesday,March,Night
8967,23,4.9,2022-03-26,20:35,20:50,Windy,Jam,Snack,electric_scooter,1,No,Metropolitian,24,2022,Saturday,March,Night
8968,21,4.7,2022-02-17,20:30,20:40,Sunny,Jam,Buffet,scooter,1,No,Metropolitian,13,2022,Thursday,February,Night
8969,22,4.6,2022-02-14,18:50,18:55,Windy,Medium,Snack,scooter,1,No,Metropolitian,18,2022,Monday,February,Evening
8970,33,4.8,2022-03-16,19:40,19:55,Sandstorms,Jam,Meal,motorcycle,0,Yes,Metropolitian,47,2022,Wednesday,March,Evening
8971,20,4.8,2022-03-27,20:10,20:15,Cloudy,Jam,Meal,motorcycle,1,No,Metropolitian,40,2022,Sunday,March,Night
8972,36,4.8,2022-03-13,18:20,18:35,Fog,Medium,Buffet,scooter,1,No,Urban,18,2022,Sunday,March,Evening
8973,22,4.6,2022-03-30,16:45,16:50,Sandstorms,Medium,Meal,scooter,1,No,Metropolitian,28,2022,Wednesday,March,Evening
8974,35,4.1,2022-03-29,20:10,20:20,Windy,Jam,Snack,motorcycle,3,No,Semi-Urban,54,2022,Tuesday,March,Night
8975,38,4.9,2022-03-19,09:40,09:50,Sunny,Low,Drinks,motorcycle,1,No,Urban,23,2022,Saturday,March,Morning
8976,36,4.7,2022-03-31,23:20,23:35,Sunny,Low,Drinks,motorcycle,1,No,Urban,27,2022,Thursday,March,Night
8977,26,4.6,2022-04-05,20:30,20:35,Windy,Jam,Drinks,scooter,0,No,Metropolitian,13,2022,Tuesday,April,Night
8978,31,4.0,2022-03-01,23:15,23:30,Stormy,Low,Meal,motorcycle,1,No,Metropolitian,33,2022,Tuesday,March,Night
8979,24,4.7,2022-02-13,08:35,08:50,Cloudy,Low,Snack,electric_scooter,1,No,Urban,15,2022,Sunday,February,Morning
8980,36,4.7,2022-02-16,17:15,17:25,Stormy,Medium,Buffet,motorcycle,1,No,Metropolitian,27,2022,Wednesday,February,Evening
8981,29,4.8,2022-04-03,10:55,11:05,Cloudy,Low,Meal,scooter,1,No,Urban,19,2022,Sunday,April,Morning
8982,26,4.7,2022-03-29,23:45,23:55,Stormy,Low,Drinks,motorcycle,1,No,Metropolitian,23,2022,Tuesday,March,Night
8983,27,4.6,2022-03-15,08:25,08:40,Sandstorms,Low,Drinks,motorcycle,1,No,Metropolitian,18,2022,Tuesday,March,Morning
8984,29,4.6,2022-02-14,21:15,21:30,Fog,Jam,Drinks,motorcycle,2,No,Metropolitian,45,2022,Monday,February,Night
8985,26,5.0,2022-03-11,22:20,22:30,Fog,Low,Buffet,electric_scooter,0,No,Metropolitian,15,2022,Friday,March,Night
8986,26,4.9,2022-02-18,22:25,22:35,Sunny,Low,Buffet,motorcycle,1,No,Metropolitian,26,2022,Friday,February,Night
8987,22,4.5,2022-04-04,22:20,22:30,Stormy,Low,Snack,motorcycle,0,No,Metropolitian,15,2022,Monday,April,Night
8988,39,4.2,2022-03-16,20:50,21:05,Cloudy,Jam,Meal,scooter,0,No,Metropolitian,35,2022,Wednesday,March,Night
8989,38,4.9,2022-04-03,21:50,21:55,Stormy,Jam,Buffet,electric_scooter,1,No,Urban,27,2022,Sunday,April,Night
8990,39,5.0,2022-04-03,13:45,13:55,Stormy,High,Drinks,scooter,1,No,Metropolitian,33,2022,Sunday,April,Afternoon
8991,37,4.7,2022-04-01,10:50,11:05,Cloudy,Low,Buffet,motorcycle,1,No,Urban,26,2022,Friday,April,Morning
8992,26,4.7,2022-03-11,11:10,11:25,Sunny,High,Buffet,motorcycle,0,No,Urban,10,2022,Friday,March,Morning
8993,21,4.7,2022-03-29,20:50,20:55,Stormy,Jam,Drinks,scooter,1,No,Metropolitian,28,2022,Tuesday,March,Night
8994,23,4.6,2022-03-18,18:55,19:10,Cloudy,Medium,Meal,motorcycle,1,No,Metropolitian,30,2022,Friday,March,Evening
8995,38,4.1,2022-03-15,18:25,18:40,Sandstorms,Medium,Buffet,motorcycle,0,No,Urban,39,2022,Tuesday,March,Evening
8996,23,4.8,2022-03-30,15:20,15:30,Cloudy,Medium,Meal,scooter,0,No,Urban,12,2022,Wednesday,March,Afternoon
8997,23,4.7,2022-02-14,17:10,17:25,Sunny,Medium,Snack,motorcycle,0,No,Metropolitian,14,2022,Monday,February,Evening
8998,22,4.8,2022-02-14,22:50,22:55,Sandstorms,Low,Snack,motorcycle,1,No,Metropolitian,21,2022,Monday,February,Night
8999,26,4.6,2022-03-07,12:30,12:40,Cloudy,High,Buffet,motorcycle,1,No,Metropolitian,29,2022,Monday,March,Afternoon
9000,36,4.2,2022-04-03,14:40,14:55,Stormy,High,Drinks,scooter,1,No,Metropolitian,32,2022,Sunday,April,Afternoon
9001,35,4.7,2022-03-09,12:10,12:15,Stormy,High,Meal,motorcycle,1,No,Metropolitian,25,2022,Wednesday,March,Afternoon
9002,29,4.8,2022-03-27,18:35,18:45,Windy,Medium,Drinks,motorcycle,1,No,Urban,25,2022,Sunday,March,Evening
9003,36,4.6,2022-02-17,18:30,18:40,Cloudy,Medium,Snack,motorcycle,0,No,Urban,19,2022,Thursday,February,Evening
9004,20,4.7,2022-02-13,23:35,23:50,Sunny,Low,Buffet,scooter,0,No,Urban,17,2022,Sunday,February,Night
9005,33,4.2,2022-03-16,17:15,17:25,Cloudy,Medium,Drinks,scooter,2,No,Urban,42,2022,Wednesday,March,Evening
9006,24,4.1,2022-04-03,10:35,10:40,Stormy,Low,Buffet,motorcycle,1,No,Metropolitian,25,2022,Sunday,April,Morning
9007,21,4.8,2022-03-21,15:30,15:35,Windy,Medium,Buffet,motorcycle,1,No,Metropolitian,29,2022,Monday,March,Afternoon
9008,24,4.9,2022-02-12,21:40,21:55,Cloudy,Jam,Drinks,motorcycle,1,No,Metropolitian,40,2022,Saturday,February,Night
9009,21,4.7,2022-03-26,08:35,08:40,Sandstorms,Low,Meal,motorcycle,0,No,Urban,16,2022,Saturday,March,Morning
9010,29,4.9,2022-03-10,22:45,22:50,Windy,Low,Snack,scooter,1,No,Metropolitian,11,2022,Thursday,March,Night
9011,31,4.2,2022-03-31,18:45,18:50,Fog,Medium,Drinks,scooter,1,No,Metropolitian,41,2022,Thursday,March,Evening
9012,21,4.0,2022-03-25,17:50,17:55,Sandstorms,Medium,Drinks,motorcycle,0,No,Metropolitian,31,2022,Friday,March,Evening
9013,23,4.9,2022-03-23,18:15,18:30,Sunny,Medium,Snack,motorcycle,1,No,Metropolitian,18,2022,Wednesday,March,Evening
9014,35,4.7,2022-03-11,09:30,09:40,Stormy,Low,Drinks,electric_scooter,0,No,Metropolitian,26,2022,Friday,March,Morning
9015,26,4.7,2022-03-11,08:40,08:50,Sunny,Low,Buffet,motorcycle,1,No,Urban,14,2022,Friday,March,Morning
9016,23,5.0,2022-03-07,11:25,11:30,Sandstorms,High,Meal,motorcycle,1,No,Metropolitian,27,2022,Monday,March,Morning
9017,33,4.6,2022-03-13,10:40,10:50,Windy,Low,Drinks,scooter,0,No,Metropolitian,20,2022,Sunday,March,Morning
9018,26,4.8,2022-02-16,23:45,23:50,Fog,Low,Meal,motorcycle,1,No,Metropolitian,23,2022,Wednesday,February,Night
9019,20,4.6,2022-04-01,21:35,21:40,Stormy,Jam,Meal,scooter,1,No,Metropolitian,28,2022,Friday,April,Night
9020,31,4.8,2022-03-17,08:45,08:55,Stormy,Low,Drinks,scooter,1,No,Metropolitian,22,2022,Thursday,March,Morning
9021,30,4.6,2022-02-14,23:30,23:40,Cloudy,Low,Drinks,electric_scooter,1,No,Metropolitian,26,2022,Monday,February,Night
9022,32,4.2,2022-04-02,21:30,21:40,Sandstorms,Jam,Buffet,motorcycle,1,No,Metropolitian,47,2022,Saturday,April,Night
9023,27,4.5,2022-03-02,19:25,19:30,Windy,Jam,Drinks,motorcycle,1,No,Urban,28,2022,Wednesday,March,Evening
9024,22,4.6,2022-03-09,23:40,23:50,Stormy,Low,Meal,electric_scooter,0,No,Metropolitian,12,2022,Wednesday,March,Night
9025,23,5.0,2022-04-03,22:20,22:35,Sandstorms,Low,Buffet,scooter,1,No,Metropolitian,18,2022,Sunday,April,Night
9026,37,4.5,2022-04-03,15:25,15:35,Windy,Medium,Buffet,motorcycle,0,No,Metropolitian,25,2022,Sunday,April,Afternoon
9027,20,4.9,2022-04-02,17:50,18:05,Cloudy,Medium,Snack,motorcycle,1,No,Urban,30,2022,Saturday,April,Evening
9028,39,4.9,2022-03-11,08:30,08:45,Fog,Low,Drinks,scooter,1,No,Metropolitian,17,2022,Friday,March,Morning
9029,26,5.0,2022-04-03,11:35,11:45,Cloudy,High,Meal,scooter,1,No,Metropolitian,20,2022,Sunday,April,Morning
9030,39,4.3,2022-03-29,23:30,23:35,Cloudy,Low,Drinks,scooter,1,Yes,Metropolitian,39,2022,Tuesday,March,Night
9031,34,4.4,2022-03-06,18:55,19:05,Sandstorms,Medium,Drinks,motorcycle,2,No,Metropolitian,38,2022,Sunday,March,Evening
9032,33,3.2,2022-02-18,23:10,23:25,Sunny,Low,Buffet,motorcycle,1,No,Metropolitian,33,2022,Friday,February,Night
9033,29,4.6,2022-03-25,18:25,18:40,Fog,Medium,Snack,motorcycle,1,No,Urban,29,2022,Friday,March,Evening
9034,26,4.8,2022-03-24,17:25,17:40,Stormy,Medium,Drinks,scooter,0,No,Urban,24,2022,Thursday,March,Evening
9035,27,4.4,2022-03-28,11:45,11:55,Windy,High,Snack,motorcycle,1,No,Metropolitian,31,2022,Monday,March,Morning
9036,39,4.9,2022-03-21,18:10,18:15,Sandstorms,Medium,Meal,motorcycle,1,No,Metropolitian,30,2022,Monday,March,Evening
9037,32,4.1,2022-03-02,19:40,19:45,Fog,Jam,Snack,motorcycle,1,No,Semi-Urban,48,2022,Wednesday,March,Evening
9038,20,4.6,2022-04-03,15:10,15:15,Fog,Medium,Buffet,scooter,0,No,Metropolitian,19,2022,Sunday,April,Afternoon
9039,30,3.5,2022-03-04,19:40,19:55,Stormy,Jam,Buffet,motorcycle,0,No,Metropolitian,32,2022,Friday,March,Evening
9040,25,3.4,2022-03-06,22:30,22:45,Sunny,Low,Snack,scooter,1,No,Metropolitian,44,2022,Sunday,March,Night
9041,26,4.7,2022-03-16,19:15,19:25,Sunny,Jam,Drinks,motorcycle,1,No,Metropolitian,32,2022,Wednesday,March,Evening
9042,32,5.0,2022-03-09,20:40,20:55,Cloudy,Jam,Snack,motorcycle,1,No,Metropolitian,35,2022,Wednesday,March,Night
9043,30,4.7,2022-03-01,10:30,10:45,Stormy,Low,Buffet,motorcycle,1,No,Metropolitian,25,2022,Tuesday,March,Morning
9044,31,4.6,2022-03-16,23:25,23:30,Windy,Low,Meal,motorcycle,0,No,Metropolitian,27,2022,Wednesday,March,Night
9045,32,4.6,2022-03-26,11:45,11:50,Sunny,High,Drinks,scooter,1,No,Urban,21,2022,Saturday,March,Morning
9046,31,4.8,2022-03-30,10:50,10:55,Cloudy,Low,Meal,scooter,0,No,Metropolitian,17,2022,Wednesday,March,Morning
9047,36,4.9,2022-03-01,17:55,18:05,Stormy,Medium,Meal,scooter,1,No,Metropolitian,26,2022,Tuesday,March,Evening
9048,28,4.7,2022-03-19,13:35,13:45,Fog,High,Snack,motorcycle,1,No,Metropolitian,30,2022,Saturday,March,Afternoon
9049,28,4.6,2022-03-28,15:50,15:55,Stormy,Medium,Snack,motorcycle,0,No,Metropolitian,27,2022,Monday,March,Afternoon
9050,30,4.6,2022-03-15,16:35,16:45,Cloudy,Medium,Drinks,motorcycle,1,No,Metropolitian,26,2022,Tuesday,March,Evening
9051,21,4.7,2022-03-08,22:20,22:30,Fog,Low,Meal,motorcycle,1,No,Metropolitian,24,2022,Tuesday,March,Night
9052,22,4.9,2022-03-30,10:30,10:35,Sunny,Low,Snack,motorcycle,1,No,Metropolitian,17,2022,Wednesday,March,Morning
9053,33,4.7,2022-03-04,23:25,23:30,Fog,Low,Snack,motorcycle,1,No,Metropolitian,38,2022,Friday,March,Night
9054,27,4.2,2022-03-01,09:30,09:35,Sandstorms,Low,Snack,motorcycle,0,No,Urban,29,2022,Tuesday,March,Morning
9055,35,4.6,2022-02-13,14:10,14:15,Stormy,High,Buffet,scooter,1,No,Metropolitian,25,2022,Sunday,February,Afternoon
9056,20,4.2,2022-03-03,09:25,09:30,Sandstorms,Low,Drinks,motorcycle,0,No,Metropolitian,26,2022,Thursday,March,Morning
9057,21,4.8,2022-03-02,23:30,23:35,Cloudy,Low,Buffet,motorcycle,1,No,Metropolitian,27,2022,Wednesday,March,Night
9058,33,4.9,2022-04-01,08:30,08:45,Windy,Low,Meal,scooter,1,No,Metropolitian,22,2022,Friday,April,Morning
9059,39,4.5,2022-03-16,17:25,17:35,Sandstorms,Medium,Buffet,scooter,1,No,Metropolitian,34,2022,Wednesday,March,Evening
9060,33,4.6,2022-03-10,22:20,22:35,Sunny,Low,Drinks,scooter,0,No,Metropolitian,25,2022,Thursday,March,Night
9061,32,5.0,2022-03-25,18:10,18:15,Sunny,Medium,Meal,motorcycle,0,No,Metropolitian,19,2022,Friday,March,Evening
9062,33,4.5,2022-03-01,08:25,08:35,Sandstorms,Low,Drinks,scooter,1,No,Metropolitian,28,2022,Tuesday,March,Morning
9063,32,4.7,2022-03-09,19:35,19:40,Stormy,Jam,Buffet,scooter,1,No,Metropolitian,26,2022,Wednesday,March,Evening
9064,29,4.9,2022-04-06,22:10,22:20,Sandstorms,Low,Snack,scooter,0,No,Metropolitian,14,2022,Wednesday,April,Night
9065,29,4.7,2022-03-13,17:20,17:30,Sunny,Medium,Snack,scooter,1,No,Urban,16,2022,Sunday,March,Evening
9066,32,5.0,2022-03-02,17:30,17:45,Fog,Medium,Meal,motorcycle,0,No,Metropolitian,47,2022,Wednesday,March,Evening
9067,24,4.5,2022-03-16,20:30,20:35,Sunny,Jam,Drinks,motorcycle,1,No,Urban,24,2022,Wednesday,March,Night
9068,26,4.7,2022-03-13,19:45,19:50,Stormy,Jam,Meal,scooter,0,No,Urban,23,2022,Sunday,March,Evening
9069,35,4.7,2022-03-09,20:25,20:30,Sunny,Jam,Drinks,scooter,1,No,Metropolitian,24,2022,Wednesday,March,Night
9070,32,4.6,2022-03-03,16:30,16:45,Sunny,Medium,Snack,motorcycle,0,No,Urban,28,2022,Thursday,March,Evening
9071,21,4.8,2022-02-13,19:40,19:55,Windy,Jam,Meal,motorcycle,0,No,Urban,12,2022,Sunday,February,Evening
9072,34,4.8,2022-03-12,22:30,22:40,Sunny,Low,Meal,scooter,1,No,Metropolitian,18,2022,Saturday,March,Night
